panel,t,a,y,theory_density,kde_density
2,1.0,2.0,1.42,0.583030917664214,0.559040812029387
2,1.0,2.0,1.422,0.5814568276332737,0.5575095654507987
2,1.0,2.0,1.424,0.5798781091882896,0.5559914864639943
2,1.0,2.0,1.426,0.5782947795566351,0.5544867882819738
2,1.0,2.0,1.428,0.5767068559674925,0.5529956344869424
2,1.0,2.0,1.43,0.5751143556516242,0.5515181384135447
2,1.0,2.0,1.432,0.573517295841143,0.5500543627232075
2,1.0,2.0,1.434,0.5719156937692894,0.5486043191720726
2,1.0,2.0,1.436,0.5703095666702042,0.5471679685739171
2,1.0,2.0,1.438,0.5686989317787087,0.5457452209585919
2,1.0,2.0,1.44,0.5670838063300818,0.5443359359254202
2,1.0,2.0,1.442,0.5654642075598434,0.5429399231899704
2,1.0,2.0,1.444,0.563840152703534,0.5415569433217488
2,1.0,2.0,1.446,0.5622116589965026,0.5401867086690669
2,1.0,2.0,1.448,0.5605787436736898,0.5388288844666633
2,1.0,2.0,1.45,0.558941423969417,0.5374830901204541
2,1.0,2.0,1.452,0.5572997171171772,0.5361489006628635
2,1.0,2.0,1.454,0.5556536403494237,0.5348258483714394
2,1.0,2.0,1.456,0.5540032108973653,0.5335134245423234
2,1.0,2.0,1.458,0.5523484459907604,0.532211081409544
2,1.0,2.0,1.46,0.5506893628577134,0.5309182342002126
2,1.0,2.0,1.462,0.549025978724473,0.5296342633150161
2,1.0,2.0,1.464,0.5473583108152332,0.5283585166227819
2,1.0,2.0,1.466,0.5456863763519334,0.5270903118572908
2,1.0,2.0,1.468,0.5440101925540634,0.5258289391040328
2,1.0,2.0,1.47,0.5423297766384686,0.5245736633642273
2,1.0,2.0,1.472,0.540645145819156,0.5233237271829784
2,1.0,2.0,1.474,0.5389563173071048,0.5220783533283851
2,1.0,2.0,1.476,0.5372633083100751,0.5208367475080777
2,1.0,2.0,1.478,0.5355661360324219,0.5195981011097394
2,1.0,2.0,1.48,0.5338648176749083,0.5183615939521137
2,1.0,2.0,1.482,0.5321593704345221,0.517126397033153
2,1.0,2.0,1.484,0.5304498115042927,0.5158916752621271
2,1.0,2.0,1.486,0.528736158073111,0.5146565901629243
2,1.0,2.0,1.488,0.5270184273255517,0.5134203025359567
2,1.0,2.0,1.49,0.5252966364416938,0.5121819750667442
2,1.0,2.0,1.492,0.5235708025969488,0.5109407748696576
2,1.0,2.0,1.494,0.5218409429618835,0.50969587595595
2,1.0,2.0,1.496,0.5201070747020528,0.5084464616159029
2,1.0,2.0,1.498,0.5183692149778251,0.5071917267056057
2,1.0,2.0,1.5,0.5166273809442186,0.5059308798297177
2,1.0,2.0,1.502,0.5148815897507322,0.5046631454123692
2,1.0,2.0,1.504,0.5131318585411818,0.5033877656492465
2,1.0,2.0,1.506,0.5113782044535391,0.5021040023348702
2,1.0,2.0,1.508,0.5096206446197679,0.5008111385598525
2,1.0,2.0,1.51,0.5078591961656682,0.4995084802741014
2,1.0,2.0,1.512,0.5060938762107162,0.49819535771270274
2,1.0,2.0,1.514,0.5043247018679111,0.49687112668225064
2,1.0,2.0,1.516,0.5025516902436189,0.4955351697063935
2,1.0,2.0,1.518,0.5007748584374239,0.49418689703019963
2,1.0,2.0,1.52,0.49899422354197526,0.4928257474839514
2,1.0,2.0,1.522,0.49720980264284037,0.49145118920781
2,1.0,2.0,1.524,0.49542161281835895,0.4900627202396686
2,1.0,2.0,1.526,0.4936296711394967,0.48865986896929337
2,1.0,2.0,1.528,0.49183399466970407,0.48724219446263645
2,1.0,2.0,1.53,0.49003460046477376,0.4858092866608645
2,1.0,2.0,1.532,0.4882315055727028,0.4843607664593323
2,1.0,2.0,1.534,0.4864247270335536,0.48289628567225223
2,1.0,2.0,1.536,0.48461428187932026,0.481415526889425
2,1.0,2.0,1.538,0.48280018713379214,0.4799182032316542
2,1.0,2.0,1.54,0.48098245981242393,0.47840405801204694
2,1.0,2.0,1.542,0.47916111692220426,0.47687286431056697
2,1.0,2.0,1.544,0.4773361754615279,0.47532442446940604
2,1.0,2.0,1.546,0.47550765242006854,0.4737585695170444
2,1.0,2.0,1.548,0.47367556477865347,0.4721751585287362
2,1.0,2.0,1.55,0.4718399295091425,0.4705740779313456
2,1.0,2.0,1.552,0.4700007635743035,0.4689552407602822
2,1.0,2.0,1.554,0.46815808392769614,0.46731858587620423
2,1.0,2.0,1.556,0.4663119075135519,0.4656640771489537
2,1.0,2.0,1.558,0.4644622512666587,0.4639917026159432
2,1.0,2.0,1.56,0.4626091321122485,0.462301473621928
2,1.0,2.0,1.562,0.4607525669658815,0.4605934239466928
2,1.0,2.0,1.564,0.4588925727333392,0.4588676089268976
2,1.0,2.0,1.566,0.4570291663105134,0.45712410457775077
2,1.0,2.0,1.568,0.4551623645832998,0.4553630067198719
2,1.0,2.0,1.57,0.4532921844274931,0.4535844301160892
2,1.0,2.0,1.572,0.4514186427086837,0.45178850762251616
2,1.0,2.0,1.574,0.4495417562821551,0.449975389357639
2,1.0,2.0,1.576,0.44766154199278557,0.44814524189271193
2,1.0,2.0,1.578,0.4457780166749489,0.44629824746617264
2,1.0,2.0,1.58,0.44389119715241815,0.4444346032242733
2,1.0,2.0,1.582,0.44200110023827244,0.44255452048964156
2,1.0,2.0,1.584,0.4401077427348024,0.4406582240589613
2,1.0,2.0,1.586,0.43821114143342094,0.43874595153050855
2,1.0,2.0,1.588,0.4363113131145727,0.4368179526618133
2,1.0,2.0,1.59,0.43440827454764736,0.4348744887573008
2,1.0,2.0,1.592,0.4325020424908935,0.43291583208537976
2,1.0,2.0,1.594,0.43059263369133555,0.4309422653240993
2,1.0,2.0,1.596,0.4286800648846912,0.42895408103415483
2,1.0,2.0,1.598,0.4267643527952893,0.42695158115777526
2,1.0,2.0,1.6,0.4248455141359952,0.4249350765418034
2,1.0,2.0,1.602,0.4229235656081296,0.42290488648300956
2,1.0,2.0,1.604,0.4209985239013966,0.4208613382936517
2,1.0,2.0,1.606,0.419070405693808,0.4188047668850828
2,1.0,2.0,1.608,0.417139227651614,0.4167355143671833
2,1.0,2.0,1.61,0.4152050064292304,0.414653929661407
2,1.0,2.0,1.612,0.41326775866917365,0.41256036812515195
2,1.0,2.0,1.614,0.41132750100199184,0.4104551911853232
2,1.0,2.0,1.616,0.4093842500462003,0.4083387659789497
2,1.0,2.0,1.618,0.40743802240822113,0.4062114649988962
2,1.0,2.0,1.62,0.4054888346823183,0.40407366574280673
2,1.0,2.0,1.622,0.40353670345054105,0.4019257503636216
2,1.0,2.0,1.624,0.40158164528266416,0.39976810532016405
2,1.0,2.0,1.6260000000000001,0.3996236767361329,0.39760112102652295
2,1.0,2.0,1.6280000000000001,0.3976628143560083,0.39542519149915756
2,1.0,2.0,1.6300000000000001,0.39569907467491483,0.3932407140008728
2,1.0,2.0,1.6320000000000001,0.3937324742129879,0.3910480886810556
2,1.0,2.0,1.6340000000000001,0.3917630294778263,0.3888477182117978
2,1.0,2.0,1.6360000000000001,0.38979075696444454,0.38664000741972754
2,1.0,2.0,1.6380000000000001,0.38781567315522525,0.38442536291360674
2,1.0,2.0,1.6400000000000001,0.38583779451987704,0.38220419270798117
2,1.0,2.0,1.6420000000000001,0.3838571375153898,0.3799769058433348
2,1.0,2.0,1.6440000000000001,0.38187371858599634,0.3777439120033899
2,1.0,2.0,1.6460000000000001,0.37988755416313014,0.3755056211303344
2,1.0,2.0,1.6480000000000001,0.37789866066539074,0.37326244303895045
2,1.0,2.0,1.6500000000000001,0.37590705449850603,0.3710147870306475
2,1.0,2.0,1.6520000000000001,0.37391275205529795,0.3687630615085632
2,1.0,2.0,1.6540000000000001,0.3719157697156516,0.3665076735949047
2,1.0,2.0,1.6560000000000001,0.3699161238464819,0.3642490287517753
2,1.0,2.0,1.6580000000000001,0.36791383080170686,0.3619875304067022
2,1.0,2.0,1.6600000000000001,0.36590890692221745,0.3597235795840943
2,1.0,2.0,1.6620000000000001,0.36390136853585375,0.35745757454375876
2,1.0,2.0,1.6640000000000001,0.3618912319573783,0.35518991042759457
2,1.0,2.0,1.666,0.3598785134884565,0.352920978915431
2,1.0,2.0,1.668,0.35786322941763116,0.3506511678908653
2,1.0,2.0,1.67,0.3558453960203071,0.3483808611178454
2,1.0,2.0,1.672,0.3538250295587305,0.3461104379285138
2,1.0,2.0,1.674,0.35180214628197426,0.3438402729227335
2,1.0,2.0,1.676,0.3497767624259217,0.34157073567943197
2,1.0,2.0,1.678,0.3477488942132543,0.3393021904798121
2,1.0,2.0,1.68,0.34571855785344063,0.33703499604213594
2,1.0,2.0,1.682,0.34368576954272473,0.33476950526771976
2,1.0,2.0,1.684,0.34165054546411994,0.33250606499743957
2,1.0,2.0,1.686,0.33961290178739933,0.3302450157779537
2,1.0,2.0,1.688,0.33757285466909337,0.32798669163654676
2,1.0,2.0,1.69,0.33553042025248314,0.3257314198634169
2,1.0,2.0,1.692,0.3334856146676011,0.323479520799966
2,1.0,2.0,1.694,0.3314384540312279,0.32123130763155594
2,1.0,2.0,1.696,0.32938895444689525,0.3189870861830452
2,1.0,2.0,1.698,0.32733713200488673,0.3167471547153217
2,1.0,2.0,1.7,0.32528300278224265,0.31451180372091647
2,1.0,2.0,1.702,0.3232265828427658,0.31228131571683476
2,1.0,2.0,1.704,0.32116788823702713,0.3100559650325956
2,1.0,2.0,1.706,0.31910693500237586,0.30783601759157014
2,1.0,2.0,1.708,0.31704373916294765,0.3056217306837363
2,1.0,2.0,1.71,0.314978316729678,0.3034133527280046
2,1.0,2.0,1.712,0.31291068370031333,0.30121112302243913
2,1.0,2.0,1.714,0.310840856059427,0.29901527148080637
2,1.0,2.0,1.716,0.3087688497784339,0.2968260183540956
2,1.0,2.0,1.718,0.30669468081560824,0.2946435739358501
2,1.0,2.0,1.72,0.30461836511610335,0.2924681382503835
2,1.0,2.0,1.722,0.3025399186119699,0.2902999007233009
2,1.0,2.0,1.724,0.30045935722217987,0.28813903983393835
2,1.0,2.0,1.726,0.2983766968526476,0.28598572274976747
2,1.0,2.0,1.728,0.2962919533962563,0.2838401049431136
2,1.0,2.0,1.73,0.2942051427328819,0.28170232979088317
2,1.0,2.0,1.732,0.29211628072942275,0.279572528158449
2,1.0,2.0,1.734,0.2900253832398265,0.27745081796916543
2,1.0,2.0,1.736,0.28793246610512113,0.275337303761417
2,1.0,2.0,1.738,0.285837545153447,0.27323207623551693
2,1.0,2.0,1.74,0.2837406362000884,0.2711352117931382
2,1.0,2.0,1.742,0.28164175504751,0.26904677207237915
2,1.0,2.0,1.744,0.2795409174853899,0.26696680348192764
2,1.0,2.0,1.746,0.2774381392906598,0.2648953367381375
2,1.0,2.0,1.748,0.2753334362275401,0.26283238640921347
2,1.0,2.0,1.75,0.2732268240475829,0.2607779504709471
2,1.0,2.0,1.752,0.2711183184897103,0.2587320098787707
2,1.0,2.0,1.754,0.2690079352802586,0.2566945281611421
2,1.0,2.0,1.756,0.26689569013302206,0.2546654510394338
2,1.0,2.0,1.758,0.2647815987492963,0.2526447060797124
2,1.0,2.0,1.76,0.26266567681792713,0.25063220238187667
2,1.0,2.0,1.762,0.26054794001535553,0.24862783031169633
2,1.0,2.0,1.764,0.2584284040056694,0.24663146128130145
2,1.0,2.0,1.766,0.25630708444065115,0.24464294758364571
2,1.0,2.0,1.768,0.25418399695983135,0.24266212228635145
2,1.0,2.0,1.77,0.25205915719053995,0.24068879919019642
2,1.0,2.0,1.772,0.24993258074796074,0.23872277285731264
2,1.0,2.0,1.774,0.2478042832351879,0.23676381871386695
2,1.0,2.0,1.776,0.2456742802432798,0.23481169323170503
2,1.0,2.0,1.778,0.2435425873513198,0.23286613419304142
2,1.0,2.0,1.78,0.2414092201264724,0.2309268610418687
2,1.0,2.0,1.782,0.23927419412404588,0.22899357532526607
2,1.0,2.0,1.784,0.23713752488755113,0.22706596122728448
2,1.0,2.0,1.786,0.2349992279487671,0.22514368619749225
2,1.0,2.0,1.788,0.23285931882780156,0.22322640167568772
2,1.0,2.0,1.79,0.23071781303315775,0.22131374391362948
2,1.0,2.0,1.792,0.2285747260618009,0.21940533489397543
2,1.0,2.0,1.794,0.22643007339922328,0.21750078334592665
2,1.0,2.0,1.796,0.22428387051951557,0.2155996858563597
2,1.0,2.0,1.798,0.22213613288543302,0.21370162807452522
2,1.0,2.0,1.8,0.2199868759484693,0.2118061860076388
2,1.0,2.0,1.802,0.2178361151489256,0.20991292740399786
2,1.0,2.0,1.804,0.21568386591598582,0.2080214132194944
2,1.0,2.0,1.806,0.21353014366778822,0.20613119916274353
2,1.0,2.0,1.808,0.21137496381150211,0.2042418373133105
2,1.0,2.0,1.81,0.20921834174340412,0.20235287780689853
2,1.0,2.0,1.812,0.20706029284895364,0.2004638705807147
2,1.0,2.0,1.814,0.20490083250287364,0.19857436717163907
2,1.0,2.0,1.816,0.2027399760692271,0.19668392255931855
2,1.0,2.0,1.818,0.20057773890150052,0.19479209704574474
2,1.0,2.0,1.82,0.19841413634268226,0.19289845816251225
2,1.0,2.0,1.822,0.19624918372534766,0.19100258259651196
2,1.0,2.0,1.824,0.19408289637174017,0.1891040581245406
2,1.0,2.0,1.826,0.19191528959385792,0.18720248554703453
2,1.0,2.0,1.828,0.1897463786935373,0.18529748061094112
2,1.0,2.0,1.83,0.18757617896254025,0.1833886759116836
2,1.0,2.0,1.832,0.1854047056826425,0.18147572276406324
2,1.0,2.0,1.834,0.18323197412571984,0.179558293032043
2,1.0,2.0,1.836,0.18105799955383986,0.17763608090742022
2,1.0,2.0,1.838,0.17888279721934974,0.17570880462761093
2,1.0,2.0,1.84,0.17670638236497008,0.17377620812299868
2,1.0,2.0,1.842,0.17452877022388436,0.17183806258463363
2,1.0,2.0,1.844,0.17234997601983454,0.16989416794347426
2,1.0,2.0,1.846,0.1701700149672128,0.1679443542527907
2,1.0,2.0,1.848,0.16798890227115734,0.16598848296589788
2,1.0,2.0,1.85,0.16580665312764892,0.16402644810194458
2,1.0,2.0,1.852,0.1636232827236055,0.16205817729312091
2,1.0,2.0,1.854,0.1614388062369819,0.16008363270730805
2,1.0,2.0,1.856,0.15925323883686593,0.15810281184093494
2,1.0,2.0,1.858,0.15706659568357964,0.15611574817753865
2,1.0,2.0,1.86,0.15487889192877724,0.15412251170831343
2,1.0,2.0,1.862,0.15269014271554798,0.15212320931174694
2,1.0,2.0,1.864,0.15050036317851595,0.1501179849902544
2,1.0,2.0,1.866,0.14830956844394302,0.1481070199625585
2,1.0,2.0,1.868,0.14611777362983336,0.14609053261140556
2,1.0,2.0,1.87,0.14392499384603497,0.1440687782870269
2,1.0,2.0,1.872,0.14173124419434702,0.14204204896759565
2,1.0,2.0,1.874,0.13953653976862285,0.14001067277871748
2,1.0,2.0,1.8760000000000001,0.13734089565487875,0.1379750133748008
2,1.0,2.0,1.8780000000000001,0.1351443269313982,0.1359354691858859
2,1.0,2.0,1.8800000000000001,0.1329468486688424,0.13389247253425224
2,1.0,2.0,1.8820000000000001,0.1307484759303563,0.13184648862580434
2,1.0,2.0,1.8840000000000001,0.12854922377167874,0.12979801442186628
2,1.0,2.0,1.8860000000000001,0.12634910724125317,0.12774757739762785
2,1.0,2.0,1.8880000000000001,0.12414814138033584,0.12569573419400357
2,1.0,2.0,1.8900000000000001,0.12194634122310968,0.12364306917017015
2,1.0,2.0,1.8920000000000001,0.11974372179679335,0.12159019286446596
2,1.0,2.0,1.8940000000000001,0.11754029812175658,0.11953774037170888
2,1.0,2.0,1.8960000000000001,0.1153360852116303,0.1174863696452901
2,1.0,2.0,1.8980000000000001,0.11313109807342325,0.11543675973265721
2,1.0,2.0,1.9000000000000001,0.11092535170763397,0.11338960895296513
2,1.0,2.0,1.9020000000000001,0.10871886110836668,0.11134563302580824
2,1.0,2.0,1.9040000000000001,0.10651164126344782,0.10930556315999378
2,1.0,2.0,1.9060000000000001,0.10430370715453988,0.10727014411131273
2,1.0,2.0,1.9080000000000001,0.10209507375726065,0.10524013221820583
2,1.0,2.0,1.9100000000000001,0.099885756041298,0.10321629342410236
2,1.0,2.0,1.9120000000000001,0.09767576897053008,0.10119940129502591
2,1.0,2.0,1.9140000000000001,0.0954651275031412,0.09919023504084665
2,1.0,2.0,1.9160000000000001,0.09325384659174318,0.09718957754827978
2,1.0,2.0,1.9180000000000001,0.0910419411834926,0.09519821343341872
2,1.0,2.0,1.92,0.08882942622021167,0.09321692712122236
2,1.0,2.0,1.922,0.08661631663850829,0.09124650095900079
2,1.0,2.0,1.924,0.08440262736989783,0.08928771337050148
2,1.0,2.0,1.926,0.08218837334092284,0.08734133705676292
2,1.0,2.0,1.928,0.07997356947327554,0.0854081372494163
2,1.0,2.0,1.93,0.077758230683921,0.08348887002164017
2,1.0,2.0,1.932,0.0755423718852177,0.08158428066145545
2,1.0,2.0,1.934,0.07332600798504291,0.07969510211155047
2,1.0,2.0,1.936,0.07110915388691386,0.07782205347930184
2,1.0,2.0,1.938,0.06889182449011388,0.07596583862015156
2,1.0,2.0,1.94,0.06667403468981442,0.07412714479698233
2,1.0,2.0,1.942,0.0644557993772019,0.07230664141764427
2,1.0,2.0,1.944,0.06223713343960046,0.07050497885228744
2,1.0,2.0,1.946,0.060018051760599614,0.06872278733169405
2,1.0,2.0,1.948,0.05779856922017783,0.06696067592733869
2,1.0,2.0,1.95,0.0555787006948295,0.06521923161348758
2,1.0,2.0,1.952,0.05335846105769221,0.06349901841122753
2,1.0,2.0,1.954,0.051137865178671076,0.06180057661394359
2,1.0,2.0,1.956,0.0489169279245684,0.06012442209340158
2,1.0,2.0,1.958,0.046695664159208165,0.05847104568527899
2,1.0,2.0,1.96,0.04447408874356616,0.056840912652678224
2,1.0,2.0,1.962,0.04225221653589518,0.055234462225904335
2,1.0,2.0,1.964,0.04003006239185549,0.05365210721654928
2,1.0,2.0,1.966,0.037807641164640964,0.05209423370372124
2,1.0,2.0,1.968,0.03558496770510834,0.05056120079009026
2,1.0,2.0,1.97,0.03336205686190696,0.04905334042527223
2,1.0,2.0,1.972,0.031138923481605345,0.04757095729396367
2,1.0,2.0,1.974,0.028915582408822797,0.04611432876614946
2,1.0,2.0,1.976,0.026692048486356156,0.044683704906647824
2,1.0,2.0,1.978,0.02446833655531163,0.0432793085412182
2,1.0,2.0,1.98,0.022244461455231908,0.0419013353764454
2,1.0,2.0,1.982,0.020020438024228315,0.04054995417061931
2,1.0,2.0,1.984,0.01779628109910847,0.039225306952858155
2,1.0,2.0,1.986,0.015572005515507139,0.037927509287759634
2,1.0,2.0,1.988,0.013347626108017263,0.03665665058293081
2,1.0,2.0,1.99,0.011123157710317862,0.035412794436807664
2,1.0,2.0,1.992,0.008898615155306799,0.03419597902426074
2,1.0,2.0,1.994,0.0066740132752285495,0.033006217517570324
2,1.0,2.0,1.996,0.004449366901807072,0.03184349854044693
2,1.0,2.0,1.998,0.0022246908663736994,0.030707786652873912
2,1.0,2.0,2.0,0.0,0.029599022864646708
